timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1759767087042,297,POST login fakestore Api,201,Created,Thread Group 1-17,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,297,0,0
1759767087039,302,POST login fakestore Api,201,Created,Thread Group 1-14,text,true,,896,310,20,20,https://fakestoreapi.com/auth/login,302,0,0
1759767087105,288,POST login fakestore Api,201,Created,Thread Group 1-4,text,true,,892,311,20,20,https://fakestoreapi.com/auth/login,288,0,0
1759767087091,306,POST login fakestore Api,201,Created,Thread Group 1-20,text,true,,892,311,20,20,https://fakestoreapi.com/auth/login,306,0,0
1759767087143,278,POST login fakestore Api,201,Created,Thread Group 1-15,text,true,,898,312,20,20,https://fakestoreapi.com/auth/login,278,0,0
1759767087142,290,POST login fakestore Api,201,Created,Thread Group 1-12,text,true,,891,310,20,20,https://fakestoreapi.com/auth/login,290,0,0
1759767087148,294,POST login fakestore Api,201,Created,Thread Group 1-9,text,true,,901,316,20,20,https://fakestoreapi.com/auth/login,294,0,0
1759767087142,309,POST login fakestore Api,201,Created,Thread Group 1-16,text,true,,898,310,20,20,https://fakestoreapi.com/auth/login,309,0,0
1759767087310,291,POST login fakestore Api,201,Created,Thread Group 1-1,text,true,,904,312,20,20,https://fakestoreapi.com/auth/login,291,0,0
1759767087323,291,POST login fakestore Api,201,Created,Thread Group 1-3,text,true,,895,310,20,20,https://fakestoreapi.com/auth/login,291,0,0
1759767087347,284,POST login fakestore Api,201,Created,Thread Group 1-5,text,true,,897,316,20,20,https://fakestoreapi.com/auth/login,284,0,0
1759767087390,291,POST login fakestore Api,201,Created,Thread Group 1-11,text,true,,894,310,20,20,https://fakestoreapi.com/auth/login,291,0,0
1759767087392,303,POST login fakestore Api,201,Created,Thread Group 1-10,text,true,,888,311,20,20,https://fakestoreapi.com/auth/login,303,0,0
1759767087412,298,POST login fakestore Api,201,Created,Thread Group 1-7,text,true,,894,312,20,20,https://fakestoreapi.com/auth/login,298,0,0
1759767087422,289,POST login fakestore Api,201,Created,Thread Group 1-8,text,true,,893,310,20,20,https://fakestoreapi.com/auth/login,289,0,0
1759767087503,302,POST login fakestore Api,201,Created,Thread Group 1-19,text,true,,897,316,20,20,https://fakestoreapi.com/auth/login,302,0,0
1759767087642,278,POST login fakestore Api,201,Created,Thread Group 1-13,text,true,,898,310,20,20,https://fakestoreapi.com/auth/login,278,0,0
1759767087699,285,POST login fakestore Api,201,Created,Thread Group 1-2,text,true,,890,311,20,20,https://fakestoreapi.com/auth/login,285,0,0
1759767087841,277,POST login fakestore Api,201,Created,Thread Group 1-18,text,true,,898,312,20,20,https://fakestoreapi.com/auth/login,277,0,0
1759767087857,292,POST login fakestore Api,201,Created,Thread Group 1-6,text,true,,895,310,20,20,https://fakestoreapi.com/auth/login,292,0,0
1759767088039,285,POST login fakestore Api,201,Created,Thread Group 1-14,text,true,,896,310,20,20,https://fakestoreapi.com/auth/login,285,0,0
1759767088042,287,POST login fakestore Api,201,Created,Thread Group 1-17,text,true,,895,316,20,20,https://fakestoreapi.com/auth/login,287,0,0
1759767088107,284,POST login fakestore Api,201,Created,Thread Group 1-4,text,true,,896,311,20,20,https://fakestoreapi.com/auth/login,284,0,0
1759767088091,302,POST login fakestore Api,201,Created,Thread Group 1-20,text,true,,896,312,20,20,https://fakestoreapi.com/auth/login,302,0,0
1759767088142,282,POST login fakestore Api,201,Created,Thread Group 1-15,text,true,,899,310,20,20,https://fakestoreapi.com/auth/login,282,0,0
1759767088143,285,POST login fakestore Api,201,Created,Thread Group 1-12,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,285,0,0
1759767088146,290,POST login fakestore Api,201,Created,Thread Group 1-9,text,true,,894,310,20,20,https://fakestoreapi.com/auth/login,290,0,0
1759767088142,305,POST login fakestore Api,201,Created,Thread Group 1-16,text,true,,892,311,20,20,https://fakestoreapi.com/auth/login,305,0,0
1759767088311,288,POST login fakestore Api,201,Created,Thread Group 1-1,text,true,,896,312,20,20,https://fakestoreapi.com/auth/login,288,0,0
1759767088326,286,POST login fakestore Api,201,Created,Thread Group 1-3,text,true,,889,310,20,20,https://fakestoreapi.com/auth/login,286,0,0
1759767088389,293,POST login fakestore Api,201,Created,Thread Group 1-11,text,true,,900,310,20,20,https://fakestoreapi.com/auth/login,293,0,0
1759767088390,302,POST login fakestore Api,201,Created,Thread Group 1-10,text,true,,892,311,20,20,https://fakestoreapi.com/auth/login,302,0,0
1759767088424,283,POST login fakestore Api,201,Created,Thread Group 1-8,text,true,,895,310,20,20,https://fakestoreapi.com/auth/login,283,0,0
1759767088412,297,POST login fakestore Api,201,Created,Thread Group 1-7,text,true,,904,312,20,20,https://fakestoreapi.com/auth/login,297,0,0
1759767088346,388,POST login fakestore Api,201,Created,Thread Group 1-5,text,true,,897,316,20,20,https://fakestoreapi.com/auth/login,388,0,107
1759767088501,304,POST login fakestore Api,201,Created,Thread Group 1-19,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,304,0,0
1759767088643,280,POST login fakestore Api,201,Created,Thread Group 1-13,text,true,,896,310,20,20,https://fakestoreapi.com/auth/login,280,0,0
1759767088698,275,POST login fakestore Api,201,Created,Thread Group 1-2,text,true,,900,311,20,20,https://fakestoreapi.com/auth/login,275,0,0
1759767088840,275,POST login fakestore Api,201,Created,Thread Group 1-18,text,true,,896,312,20,20,https://fakestoreapi.com/auth/login,275,0,0
1759767088858,299,POST login fakestore Api,201,Created,Thread Group 1-6,text,true,,895,310,20,20,https://fakestoreapi.com/auth/login,299,0,0
1759767089041,288,POST login fakestore Api,201,Created,Thread Group 1-17,text,true,,896,310,20,20,https://fakestoreapi.com/auth/login,288,0,0
1759767089039,295,POST login fakestore Api,201,Created,Thread Group 1-14,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,295,0,0
1759767089106,285,POST login fakestore Api,201,Created,Thread Group 1-4,text,true,,894,311,20,20,https://fakestoreapi.com/auth/login,285,0,0
1759767089092,315,POST login fakestore Api,201,Created,Thread Group 1-20,text,true,,900,312,20,20,https://fakestoreapi.com/auth/login,315,0,0
1759767089140,274,POST login fakestore Api,201,Created,Thread Group 1-15,text,true,,897,310,20,20,https://fakestoreapi.com/auth/login,274,0,0
1759767089143,289,POST login fakestore Api,201,Created,Thread Group 1-12,text,true,,901,316,20,20,https://fakestoreapi.com/auth/login,289,0,0
1759767089140,299,POST login fakestore Api,201,Created,Thread Group 1-16,text,true,,894,311,20,20,https://fakestoreapi.com/auth/login,299,0,0
1759767089146,297,POST login fakestore Api,201,Created,Thread Group 1-9,text,true,,890,310,20,20,https://fakestoreapi.com/auth/login,297,0,0
1759767089309,289,POST login fakestore Api,201,Created,Thread Group 1-1,text,true,,898,312,20,20,https://fakestoreapi.com/auth/login,289,0,0
1759767089323,291,POST login fakestore Api,201,Created,Thread Group 1-3,text,true,,899,310,20,20,https://fakestoreapi.com/auth/login,291,0,0
1759767089346,278,POST login fakestore Api,201,Created,Thread Group 1-5,text,true,,899,310,20,20,https://fakestoreapi.com/auth/login,278,0,0
1759767089389,293,POST login fakestore Api,201,Created,Thread Group 1-11,text,true,,901,316,20,20,https://fakestoreapi.com/auth/login,293,0,0
1759767089392,299,POST login fakestore Api,201,Created,Thread Group 1-10,text,true,,896,310,20,20,https://fakestoreapi.com/auth/login,299,0,0
1759767089423,282,POST login fakestore Api,201,Created,Thread Group 1-8,text,true,,896,311,20,20,https://fakestoreapi.com/auth/login,282,0,0
1759767089411,314,POST login fakestore Api,201,Created,Thread Group 1-7,text,true,,894,312,20,20,https://fakestoreapi.com/auth/login,314,0,0
1759767089501,307,POST login fakestore Api,201,Created,Thread Group 1-19,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,307,0,0
1759767089642,277,POST login fakestore Api,201,Created,Thread Group 1-13,text,true,,894,310,20,20,https://fakestoreapi.com/auth/login,277,0,0
1759767089699,277,POST login fakestore Api,201,Created,Thread Group 1-2,text,true,,900,311,20,20,https://fakestoreapi.com/auth/login,277,0,0
1759767089843,277,POST login fakestore Api,201,Created,Thread Group 1-18,text,true,,900,312,20,20,https://fakestoreapi.com/auth/login,277,0,0
1759767089856,454,POST login fakestore Api,201,Created,Thread Group 1-6,text,true,,895,310,20,20,https://fakestoreapi.com/auth/login,454,0,155
1759767090039,291,POST login fakestore Api,201,Created,Thread Group 1-14,text,true,,894,310,20,20,https://fakestoreapi.com/auth/login,291,0,0
1759767090042,288,POST login fakestore Api,201,Created,Thread Group 1-17,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,288,0,0
1759767090105,286,POST login fakestore Api,201,Created,Thread Group 1-4,text,true,,894,311,20,20,https://fakestoreapi.com/auth/login,286,0,0
1759767090093,307,POST login fakestore Api,201,Created,Thread Group 1-20,text,true,,898,312,20,20,https://fakestoreapi.com/auth/login,307,0,0
1759767090140,279,POST login fakestore Api,201,Created,Thread Group 1-15,text,true,,891,310,20,20,https://fakestoreapi.com/auth/login,279,0,0
1759767090139,294,POST login fakestore Api,201,Created,Thread Group 1-16,text,true,,896,310,20,20,https://fakestoreapi.com/auth/login,294,0,0
1759767090141,297,POST login fakestore Api,201,Created,Thread Group 1-12,text,true,,903,316,20,20,https://fakestoreapi.com/auth/login,297,0,0
1759767090146,292,POST login fakestore Api,201,Created,Thread Group 1-9,text,true,,892,311,20,20,https://fakestoreapi.com/auth/login,292,0,0
1759767090309,289,POST login fakestore Api,201,Created,Thread Group 1-1,text,true,,900,312,20,20,https://fakestoreapi.com/auth/login,289,0,0
1759767090322,298,POST login fakestore Api,201,Created,Thread Group 1-3,text,true,,899,310,20,20,https://fakestoreapi.com/auth/login,298,0,0
1759767090347,273,POST login fakestore Api,201,Created,Thread Group 1-5,text,true,,901,316,20,20,https://fakestoreapi.com/auth/login,273,0,0
1759767090387,288,POST login fakestore Api,201,Created,Thread Group 1-11,text,true,,894,310,20,20,https://fakestoreapi.com/auth/login,288,0,0
1759767090388,299,POST login fakestore Api,201,Created,Thread Group 1-10,text,true,,896,311,20,20,https://fakestoreapi.com/auth/login,299,0,0
1759767090423,283,POST login fakestore Api,201,Created,Thread Group 1-8,text,true,,906,312,20,20,https://fakestoreapi.com/auth/login,283,0,0
1759767090414,300,POST login fakestore Api,201,Created,Thread Group 1-7,text,true,,897,310,20,20,https://fakestoreapi.com/auth/login,300,0,0
1759767090501,308,POST login fakestore Api,201,Created,Thread Group 1-19,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,308,0,0
1759767090640,280,POST login fakestore Api,201,Created,Thread Group 1-13,text,true,,894,310,20,20,https://fakestoreapi.com/auth/login,280,0,0
1759767090699,284,POST login fakestore Api,201,Created,Thread Group 1-2,text,true,,892,311,20,20,https://fakestoreapi.com/auth/login,284,0,0
1759767090841,276,POST login fakestore Api,201,Created,Thread Group 1-18,text,true,,896,312,20,20,https://fakestoreapi.com/auth/login,276,0,0
1759767090858,301,POST login fakestore Api,201,Created,Thread Group 1-6,text,true,,891,310,20,20,https://fakestoreapi.com/auth/login,301,0,0
1759767091038,288,POST login fakestore Api,201,Created,Thread Group 1-14,text,true,,895,316,20,20,https://fakestoreapi.com/auth/login,288,0,0
1759767091041,296,POST login fakestore Api,201,Created,Thread Group 1-17,text,true,,900,310,20,20,https://fakestoreapi.com/auth/login,296,0,0
1759767091104,285,POST login fakestore Api,201,Created,Thread Group 1-4,text,true,,898,311,20,20,https://fakestoreapi.com/auth/login,285,0,0
1759767091093,298,POST login fakestore Api,201,Created,Thread Group 1-20,text,true,,894,312,20,20,https://fakestoreapi.com/auth/login,298,0,0
1759767091140,273,POST login fakestore Api,201,Created,Thread Group 1-15,text,true,,895,310,20,20,https://fakestoreapi.com/auth/login,273,0,0
1759767091143,289,POST login fakestore Api,201,Created,Thread Group 1-12,text,true,,898,310,20,20,https://fakestoreapi.com/auth/login,289,0,0
1759767091139,293,POST login fakestore Api,201,Created,Thread Group 1-16,text,true,,903,316,20,20,https://fakestoreapi.com/auth/login,293,0,0
1759767091148,289,POST login fakestore Api,201,Created,Thread Group 1-9,text,true,,894,311,20,20,https://fakestoreapi.com/auth/login,289,0,0
1759767091308,294,POST login fakestore Api,201,Created,Thread Group 1-1,text,true,,900,312,20,20,https://fakestoreapi.com/auth/login,294,0,0
1759767091323,290,POST login fakestore Api,201,Created,Thread Group 1-3,text,true,,891,310,20,20,https://fakestoreapi.com/auth/login,290,0,0
1759767091346,287,POST login fakestore Api,201,Created,Thread Group 1-5,text,true,,895,316,20,20,https://fakestoreapi.com/auth/login,287,0,0
1759767091387,289,POST login fakestore Api,201,Created,Thread Group 1-11,text,true,,894,310,20,20,https://fakestoreapi.com/auth/login,289,0,0
1759767091390,296,POST login fakestore Api,201,Created,Thread Group 1-10,text,true,,896,311,20,20,https://fakestoreapi.com/auth/login,296,0,0
1759767091422,289,POST login fakestore Api,201,Created,Thread Group 1-8,text,true,,896,312,20,20,https://fakestoreapi.com/auth/login,289,0,0
1759767091411,391,POST login fakestore Api,201,Created,Thread Group 1-7,text,true,,899,310,20,20,https://fakestoreapi.com/auth/login,391,0,107
1759767091502,305,POST login fakestore Api,201,Created,Thread Group 1-19,text,true,,897,316,20,20,https://fakestoreapi.com/auth/login,305,0,0
1759767091643,277,POST login fakestore Api,201,Created,Thread Group 1-13,text,true,,894,310,20,20,https://fakestoreapi.com/auth/login,277,0,0
1759767091697,281,POST login fakestore Api,201,Created,Thread Group 1-2,text,true,,896,311,20,20,https://fakestoreapi.com/auth/login,281,0,0
1759767091840,277,POST login fakestore Api,201,Created,Thread Group 1-18,text,true,,898,312,20,20,https://fakestoreapi.com/auth/login,277,0,0
1759767091856,308,POST login fakestore Api,201,Created,Thread Group 1-6,text,true,,895,310,20,20,https://fakestoreapi.com/auth/login,308,0,0
1759767092039,284,POST login fakestore Api,201,Created,Thread Group 1-14,text,true,,897,316,20,20,https://fakestoreapi.com/auth/login,284,0,0
1759767092041,288,POST login fakestore Api,201,Created,Thread Group 1-17,text,true,,892,310,20,20,https://fakestoreapi.com/auth/login,288,0,0
1759767092105,287,POST login fakestore Api,201,Created,Thread Group 1-4,text,true,,900,311,20,20,https://fakestoreapi.com/auth/login,287,0,0
1759767092093,302,POST login fakestore Api,201,Created,Thread Group 1-20,text,true,,904,312,20,20,https://fakestoreapi.com/auth/login,302,0,0
1759767092141,281,POST login fakestore Api,201,Created,Thread Group 1-15,text,true,,897,310,20,20,https://fakestoreapi.com/auth/login,281,0,0
1759767092140,283,POST login fakestore Api,201,Created,Thread Group 1-12,text,true,,890,310,20,20,https://fakestoreapi.com/auth/login,283,0,0
1759767092147,288,POST login fakestore Api,201,Created,Thread Group 1-9,text,true,,894,311,20,20,https://fakestoreapi.com/auth/login,288,0,0
1759767092139,298,POST login fakestore Api,201,Created,Thread Group 1-16,text,true,,903,316,20,20,https://fakestoreapi.com/auth/login,298,0,0
1759767092310,290,POST login fakestore Api,201,Created,Thread Group 1-1,text,true,,896,312,20,20,https://fakestoreapi.com/auth/login,290,0,0
1759767092323,289,POST login fakestore Api,201,Created,Thread Group 1-3,text,true,,893,310,20,20,https://fakestoreapi.com/auth/login,289,0,0
1759767092347,272,POST login fakestore Api,201,Created,Thread Group 1-5,text,true,,901,316,20,20,https://fakestoreapi.com/auth/login,272,0,0
1759767092387,297,POST login fakestore Api,201,Created,Thread Group 1-11,text,true,,890,310,20,20,https://fakestoreapi.com/auth/login,297,0,0
1759767092411,278,POST login fakestore Api,201,Created,Thread Group 1-7,text,true,,893,310,20,20,https://fakestoreapi.com/auth/login,278,0,0
1759767092391,301,POST login fakestore Api,201,Created,Thread Group 1-10,text,true,,890,311,20,20,https://fakestoreapi.com/auth/login,301,0,0
1759767092501,307,POST login fakestore Api,201,Created,Thread Group 1-19,text,true,,893,316,20,20,https://fakestoreapi.com/auth/login,307,0,0
1759767092422,398,POST login fakestore Api,201,Created,Thread Group 1-8,text,true,,902,312,20,20,https://fakestoreapi.com/auth/login,398,0,114
1759767092640,288,POST login fakestore Api,201,Created,Thread Group 1-13,text,true,,896,310,20,20,https://fakestoreapi.com/auth/login,288,0,0
1759767092698,274,POST login fakestore Api,201,Created,Thread Group 1-2,text,true,,892,311,20,20,https://fakestoreapi.com/auth/login,274,0,0
1759767092842,276,POST login fakestore Api,201,Created,Thread Group 1-18,text,true,,900,312,20,20,https://fakestoreapi.com/auth/login,276,0,0
1759767092855,300,POST login fakestore Api,201,Created,Thread Group 1-6,text,true,,895,310,20,20,https://fakestoreapi.com/auth/login,300,0,0
1759767093038,284,POST login fakestore Api,201,Created,Thread Group 1-14,text,true,,909,316,20,20,https://fakestoreapi.com/auth/login,284,0,0
1759767093043,284,POST login fakestore Api,201,Created,Thread Group 1-17,text,true,,890,310,20,20,https://fakestoreapi.com/auth/login,284,0,0
1759767093091,300,POST login fakestore Api,201,Created,Thread Group 1-20,text,true,,902,312,20,20,https://fakestoreapi.com/auth/login,300,0,0
1759767093106,298,POST login fakestore Api,201,Created,Thread Group 1-4,text,true,,900,311,20,20,https://fakestoreapi.com/auth/login,298,0,0
1759767093140,277,POST login fakestore Api,201,Created,Thread Group 1-15,text,true,,893,310,20,20,https://fakestoreapi.com/auth/login,277,0,0
1759767093146,291,POST login fakestore Api,201,Created,Thread Group 1-9,text,true,,896,310,20,20,https://fakestoreapi.com/auth/login,291,0,0
1759767093140,297,POST login fakestore Api,201,Created,Thread Group 1-12,text,true,,897,316,20,20,https://fakestoreapi.com/auth/login,297,0,0
1759767093143,294,POST login fakestore Api,201,Created,Thread Group 1-16,text,true,,894,311,20,20,https://fakestoreapi.com/auth/login,294,0,0
1759767093308,291,POST login fakestore Api,201,Created,Thread Group 1-1,text,true,,900,312,20,20,https://fakestoreapi.com/auth/login,291,0,0
1759767093323,288,POST login fakestore Api,201,Created,Thread Group 1-3,text,true,,897,310,20,20,https://fakestoreapi.com/auth/login,288,0,0
1759767093348,276,POST login fakestore Api,201,Created,Thread Group 1-5,text,true,,901,316,20,20,https://fakestoreapi.com/auth/login,276,0,0
1759767093388,295,POST login fakestore Api,201,Created,Thread Group 1-11,text,true,,896,310,20,20,https://fakestoreapi.com/auth/login,295,0,0
1759767093411,277,POST login fakestore Api,201,Created,Thread Group 1-7,text,true,,898,311,20,20,https://fakestoreapi.com/auth/login,277,0,0
1759767093390,304,POST login fakestore Api,201,Created,Thread Group 1-10,text,true,,898,312,20,20,https://fakestoreapi.com/auth/login,304,0,0
1759767093422,275,POST login fakestore Api,201,Created,Thread Group 1-8,text,true,,905,316,20,20,https://fakestoreapi.com/auth/login,275,0,0
1759767093502,310,POST login fakestore Api,201,Created,Thread Group 1-19,text,true,,899,310,20,20,https://fakestoreapi.com/auth/login,310,0,0
1759767093644,277,POST login fakestore Api,201,Created,Thread Group 1-13,text,true,,900,310,20,20,https://fakestoreapi.com/auth/login,277,0,0
1759767093700,272,POST login fakestore Api,201,Created,Thread Group 1-2,text,true,,894,311,20,20,https://fakestoreapi.com/auth/login,272,0,0
1759767093841,270,POST login fakestore Api,201,Created,Thread Group 1-18,text,true,,898,312,20,20,https://fakestoreapi.com/auth/login,270,0,0
1759767093856,300,POST login fakestore Api,201,Created,Thread Group 1-6,text,true,,897,310,20,20,https://fakestoreapi.com/auth/login,300,0,0
1759767094044,287,POST login fakestore Api,201,Created,Thread Group 1-17,text,true,,892,310,20,20,https://fakestoreapi.com/auth/login,287,0,0
1759767094040,294,POST login fakestore Api,201,Created,Thread Group 1-14,text,true,,895,316,20,20,https://fakestoreapi.com/auth/login,294,0,0
1759767094094,298,POST login fakestore Api,201,Created,Thread Group 1-20,text,true,,896,311,20,20,https://fakestoreapi.com/auth/login,298,0,0
1759767094106,287,POST login fakestore Api,201,Created,Thread Group 1-4,text,true,,894,312,20,20,https://fakestoreapi.com/auth/login,287,0,0
1759767094144,275,POST login fakestore Api,201,Created,Thread Group 1-15,text,true,,901,310,20,20,https://fakestoreapi.com/auth/login,275,0,0
1759767094144,284,POST login fakestore Api,201,Created,Thread Group 1-12,text,true,,890,310,20,20,https://fakestoreapi.com/auth/login,284,0,0
1759767094144,302,POST login fakestore Api,201,Created,Thread Group 1-16,text,true,,896,311,20,20,https://fakestoreapi.com/auth/login,302,0,0
1759767094147,432,POST login fakestore Api,201,Created,Thread Group 1-9,text,true,,897,316,20,20,https://fakestoreapi.com/auth/login,432,0,134
1759767094311,292,POST login fakestore Api,201,Created,Thread Group 1-1,text,true,,900,312,20,20,https://fakestoreapi.com/auth/login,292,0,0
1759767094323,291,POST login fakestore Api,201,Created,Thread Group 1-3,text,true,,899,310,20,20,https://fakestoreapi.com/auth/login,291,0,0
1759767094348,280,POST login fakestore Api,201,Created,Thread Group 1-5,text,true,,901,316,20,20,https://fakestoreapi.com/auth/login,280,0,0
1759767094390,295,POST login fakestore Api,201,Created,Thread Group 1-11,text,true,,890,310,20,20,https://fakestoreapi.com/auth/login,295,0,0
1759767094412,279,POST login fakestore Api,201,Created,Thread Group 1-7,text,true,,900,311,20,20,https://fakestoreapi.com/auth/login,279,0,0
1759767094425,274,POST login fakestore Api,201,Created,Thread Group 1-8,text,true,,897,310,20,20,https://fakestoreapi.com/auth/login,274,0,0
1759767094393,313,POST login fakestore Api,201,Created,Thread Group 1-10,text,true,,892,312,20,20,https://fakestoreapi.com/auth/login,313,0,0
1759767094502,301,POST login fakestore Api,201,Created,Thread Group 1-19,text,true,,901,316,20,20,https://fakestoreapi.com/auth/login,301,0,0
1759767094641,277,POST login fakestore Api,201,Created,Thread Group 1-13,text,true,,896,310,20,20,https://fakestoreapi.com/auth/login,277,0,0
1759767094700,274,POST login fakestore Api,201,Created,Thread Group 1-2,text,true,,892,311,20,20,https://fakestoreapi.com/auth/login,274,0,0
1759767094843,280,POST login fakestore Api,201,Created,Thread Group 1-18,text,true,,896,312,20,20,https://fakestoreapi.com/auth/login,280,0,0
1759767094860,298,POST login fakestore Api,201,Created,Thread Group 1-6,text,true,,901,310,20,20,https://fakestoreapi.com/auth/login,298,0,0
1759767095040,286,POST login fakestore Api,201,Created,Thread Group 1-14,text,true,,898,310,20,20,https://fakestoreapi.com/auth/login,286,0,0
1759767095044,289,POST login fakestore Api,201,Created,Thread Group 1-17,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,289,0,0
1759767095106,299,POST login fakestore Api,201,Created,Thread Group 1-4,text,true,,904,312,20,20,https://fakestoreapi.com/auth/login,299,0,0
1759767095092,328,POST login fakestore Api,201,Created,Thread Group 1-20,text,true,,888,311,20,20,https://fakestoreapi.com/auth/login,328,0,0
1759767095141,279,POST login fakestore Api,201,Created,Thread Group 1-15,text,true,,895,310,20,20,https://fakestoreapi.com/auth/login,279,0,0
1759767095141,296,POST login fakestore Api,201,Created,Thread Group 1-16,text,true,,892,310,20,20,https://fakestoreapi.com/auth/login,296,0,0
1759767095148,290,POST login fakestore Api,201,Created,Thread Group 1-9,text,true,,896,311,20,20,https://fakestoreapi.com/auth/login,290,0,0
1759767095144,298,POST login fakestore Api,201,Created,Thread Group 1-12,text,true,,907,316,20,20,https://fakestoreapi.com/auth/login,298,0,0
1759767095311,292,POST login fakestore Api,201,Created,Thread Group 1-1,text,true,,892,312,20,20,https://fakestoreapi.com/auth/login,292,0,0
1759767095323,287,POST login fakestore Api,201,Created,Thread Group 1-3,text,true,,901,310,20,20,https://fakestoreapi.com/auth/login,287,0,0
1759767095348,279,POST login fakestore Api,201,Created,Thread Group 1-5,text,true,,901,316,20,20,https://fakestoreapi.com/auth/login,279,0,0
1759767095389,287,POST login fakestore Api,201,Created,Thread Group 1-11,text,true,,892,310,20,20,https://fakestoreapi.com/auth/login,287,0,0
1759767095411,274,POST login fakestore Api,201,Created,Thread Group 1-7,text,true,,896,311,20,20,https://fakestoreapi.com/auth/login,274,0,0
1759767095422,280,POST login fakestore Api,201,Created,Thread Group 1-8,text,true,,902,312,20,20,https://fakestoreapi.com/auth/login,280,0,0
1759767095390,396,POST login fakestore Api,201,Created,Thread Group 1-10,text,true,,893,310,20,20,https://fakestoreapi.com/auth/login,396,0,112
1759767095504,309,POST login fakestore Api,201,Created,Thread Group 1-19,text,true,,897,316,20,20,https://fakestoreapi.com/auth/login,309,0,0
1759767095643,291,POST login fakestore Api,201,Created,Thread Group 1-13,text,true,,894,310,20,20,https://fakestoreapi.com/auth/login,291,0,0
1759767095699,272,POST login fakestore Api,201,Created,Thread Group 1-2,text,true,,896,311,20,20,https://fakestoreapi.com/auth/login,272,0,0
1759767095844,283,POST login fakestore Api,201,Created,Thread Group 1-18,text,true,,904,312,20,20,https://fakestoreapi.com/auth/login,283,0,0
1759767095857,307,POST login fakestore Api,201,Created,Thread Group 1-6,text,true,,903,310,20,20,https://fakestoreapi.com/auth/login,307,0,0
1759767096039,292,POST login fakestore Api,201,Created,Thread Group 1-14,text,true,,897,316,20,20,https://fakestoreapi.com/auth/login,291,0,0
1759767096044,288,POST login fakestore Api,201,Created,Thread Group 1-17,text,true,,888,310,20,20,https://fakestoreapi.com/auth/login,288,0,0
1759767096106,282,POST login fakestore Api,201,Created,Thread Group 1-4,text,true,,892,311,20,20,https://fakestoreapi.com/auth/login,282,0,0
1759767096092,302,POST login fakestore Api,201,Created,Thread Group 1-20,text,true,,898,312,20,20,https://fakestoreapi.com/auth/login,301,0,0
1759767096141,285,POST login fakestore Api,201,Created,Thread Group 1-15,text,true,,899,310,20,20,https://fakestoreapi.com/auth/login,285,0,0
1759767096144,287,POST login fakestore Api,201,Created,Thread Group 1-12,text,true,,894,311,20,20,https://fakestoreapi.com/auth/login,287,0,0
1759767096140,294,POST login fakestore Api,201,Created,Thread Group 1-16,text,true,,903,316,20,20,https://fakestoreapi.com/auth/login,294,0,0
1759767096147,294,POST login fakestore Api,201,Created,Thread Group 1-9,text,true,,900,310,20,20,https://fakestoreapi.com/auth/login,294,0,0
1759767096311,296,POST login fakestore Api,201,Created,Thread Group 1-1,text,true,,898,312,20,20,https://fakestoreapi.com/auth/login,296,0,0
1759767096324,296,POST login fakestore Api,201,Created,Thread Group 1-3,text,true,,901,310,20,20,https://fakestoreapi.com/auth/login,296,0,0
1759767096346,276,POST login fakestore Api,201,Created,Thread Group 1-5,text,true,,895,316,20,20,https://fakestoreapi.com/auth/login,276,0,0
1759767096391,278,POST login fakestore Api,201,Created,Thread Group 1-10,text,true,,895,310,20,20,https://fakestoreapi.com/auth/login,278,0,0
1759767096389,294,POST login fakestore Api,201,Created,Thread Group 1-11,text,true,,902,310,20,20,https://fakestoreapi.com/auth/login,294,0,0
1759767096411,274,POST login fakestore Api,201,Created,Thread Group 1-7,text,true,,892,311,20,20,https://fakestoreapi.com/auth/login,274,0,0
1759767096423,275,POST login fakestore Api,201,Created,Thread Group 1-8,text,true,,900,312,20,20,https://fakestoreapi.com/auth/login,275,0,0
1759767096501,305,POST login fakestore Api,201,Created,Thread Group 1-19,text,true,,901,316,20,20,https://fakestoreapi.com/auth/login,305,0,0
1759767096641,277,POST login fakestore Api,201,Created,Thread Group 1-13,text,true,,888,310,20,20,https://fakestoreapi.com/auth/login,277,0,0
1759767096700,275,POST login fakestore Api,201,Created,Thread Group 1-2,text,true,,890,311,20,20,https://fakestoreapi.com/auth/login,275,0,0
1759767096844,276,POST login fakestore Api,201,Created,Thread Group 1-18,text,true,,898,312,20,20,https://fakestoreapi.com/auth/login,276,0,0
1759767096858,300,POST login fakestore Api,201,Created,Thread Group 1-6,text,true,,895,310,20,20,https://fakestoreapi.com/auth/login,300,0,0
1759767097039,290,POST login fakestore Api,201,Created,Thread Group 1-14,text,true,,899,316,20,20,https://fakestoreapi.com/auth/login,290,0,0
